id;permalink;username;text;date;retweet;favorite;mentions;hashtag;geo
0;https://twitter.com/voguemagazine/status/1219538027141267456;voguemagazine;Committed to living a healthy lifestyle? Then you may want to spend more time in Europe—or adopt their habits, anyway. ;2020-01-21 08:31:38+00:00;17;79;;;
1;https://twitter.com/voguemagazine/status/1218681797451616258;voguemagazine;Committed to living a healthy lifestyle? Then you may want to spend more time in Europe—or adopt their habits, anyway. http://vogue.cm/bQ7uHVp;2020-01-18 23:49:17+00:00;22;100;;;
2;https://twitter.com/voguemagazine/status/1212396174612815872;voguemagazine;In the 1970s, @normakamali was the first to purvey the art of athleisure, creating all things après gym. Now, the 74-year-old designer is bottling her healthy lifestyle for skin with NormaLife: The Skinline. ;2020-01-01 15:32:27+00:00;6;47;@normakamali;;
3;https://twitter.com/voguemagazine/status/1212365058375897089;voguemagazine;Committed to living a healthy lifestyle? Then you may want to spend more time in Europe—or adopt their habits, anyway. http://vogue.cm/L9XZB9d;2020-01-01 13:28:49+00:00;20;61;;;
4;https://twitter.com/voguemagazine/status/1211332663627407360;voguemagazine;In the 1970s, @normakamali was the first to purvey the art of athleisure, creating all things après gym. Now, the 74-year-old designer is bottling her healthy lifestyle for skin with NormaLife: The Skinline. http://vogue.cm/RoahwLU;2019-12-29 17:06:27+00:00;10;63;@normakamali;;
5;https://twitter.com/voguemagazine/status/1211100573740781568;voguemagazine;Committed to living a healthy lifestyle? Then you may want to spend more time in Europe—or adopt their habits, anyway. http://vogue.cm/FgSGIT4;2019-12-29 01:44:12+00:00;20;86;;;
6;https://twitter.com/voguemagazine/status/1211036972195729408;voguemagazine;Committed to living a healthy lifestyle? Then you may want to spend more time in Europe—or adopt their habits, anyway. http://vogue.cm/Ip8I2F4;2019-12-28 21:31:28+00:00;15;75;;;
7;https://twitter.com/voguemagazine/status/1198317569679220736;voguemagazine;Experts discuss the must-know information and tips for a lifestyle that promotes tip-top hormonal balance. ;2019-11-23 19:09:06+00:00;11;81;;;
8;https://twitter.com/voguemagazine/status/1197929538803634187;voguemagazine;Experts discuss the must-know information and tips for a lifestyle that promotes tip-top hormonal balance. http://vogue.cm/3rgBIPv;2019-11-22 17:27:13+00:00;13;48;;;
9;https://twitter.com/voguemagazine/status/1197560964075466752;voguemagazine;Experts discuss the must-know information and tips for a lifestyle that promotes tip-top hormonal balance. http://vogue.cm/hePRaLH;2019-11-21 17:02:38+00:00;12;47;;;
