id;permalink;username;text;date;retweet;favorite;mentions;hashtag;geo
0;https://twitter.com/CNNPolitics/status/1223750646316314624;CNNPolitics;President Trump is not expected to apologize or admit any wrongdoing after his anticipated acquittal https://cnn.it/2GMJXS4;2020-02-01 23:31:04+00:00;150;446;;;
1;https://twitter.com/CNNPolitics/status/1223742101965459456;CNNPolitics;NOAA emails show outrage and panic over President Trump's false claims on Hurricane Dorian https://cnn.it/2GNiY8N;2020-02-01 22:57:07+00:00;57;153;;;
2;https://twitter.com/CNNPolitics/status/1223741049916612609;CNNPolitics;"Republican Sen. Lamar Alexander: President Trump's actions were ""improper"" but a ""long way"" from high crimes and misdemeanors https://cnn.it/31fksCe";2020-02-01 22:52:56+00:00;21;80;;;
3;https://twitter.com/CNNPolitics/status/1223733778931224577;CNNPolitics;Pentagon to provide housing for up to 1,000 people over coronavirus concerns https://cnn.it/2uRR1Kq;2020-02-01 22:24:03+00:00;25;40;;;
4;https://twitter.com/CNNPolitics/status/1223725243006693376;CNNPolitics;It's a cliché because it's true: It all comes down to turnout in Iowa https://cnn.it/2OetYjR;2020-02-01 21:50:08+00:00;9;27;;;
5;https://twitter.com/CNNPolitics/status/1223717429894926337;CNNPolitics;A behind-the-scenes look at the crucial Senate vote on witnesses and Mitch McConnell's phone call to President Trump https://cnn.it/2S7yPV2;2020-02-01 21:19:05+00:00;24;45;;;
6;https://twitter.com/CNNPolitics/status/1223709371789647874;CNNPolitics;Democratic Rep. Rashida Tlaib boos Hillary Clinton at Bernie Sanders campaign event in Iowa https://cnn.it/2UhNwI0;2020-02-01 20:47:04+00:00;36;77;;;
7;https://twitter.com/CNNPolitics/status/1223700880362496000;CNNPolitics;The Iowa caucuses will help decide the future of the country. This small town, devastated by a flood last year, is unsure of its own https://cnn.it/393FlmJ;2020-02-01 20:13:19+00:00;25;90;;;
8;https://twitter.com/CNNPolitics/status/1223692854553391105;CNNPolitics;The possibility that construction won’t get done before the start of spring means the possibility of floods all over again. And yet against this backdrop of uncertainty, the residents of Hamburg are trying to go on with the rhythms of normal life https://cnn.it/393FlmJ;2020-02-01 19:41:26+00:00;7;7;;;
9;https://twitter.com/CNNPolitics/status/1223691776797618178;CNNPolitics;The future of Hamburg remains uncertain. According to the National Climate Assessment, the Missouri River Basin could see heavy rain and snow increase by 50% by 2050. Some suggest it may be time for flood-prone communities like Hamburg to move https://cnn.it/393FlmJ;2020-02-01 19:37:09+00:00;3;11;;;
10;https://twitter.com/CNNPolitics/status/1223690737579122688;CNNPolitics;President Trump carried the county in 2016 but didn’t visit when it flooded. Volunteer Mayor Cathy Crain says national politicians don’t visit for one reason: “We’re small and we’re poor” https://cnn.it/393FlmJ;2020-02-01 19:33:01+00:00;14;40;;;
11;https://twitter.com/CNNPolitics/status/1223689990561058818;CNNPolitics;In Hamburg, Iowa’s imminent caucus has been all but invisible. A drive up and down the town’s streets revealed exactly three lawn signs – two for Pete Buttigieg and one for Bernie Sanders https://cnn.it/393FlmJ;2020-02-01 19:30:03+00:00;11;34;;;
12;https://twitter.com/CNNPolitics/status/1223689279630647297;CNNPolitics;The floods came after a particularly furious “bomb cyclone.” It’s the type of extreme storm that has always existed, but that scientists say is growing more intense because of the climate crisis https://cnn.it/393FlmJ;2020-02-01 19:27:13+00:00;42;70;;;
13;https://twitter.com/CNNPolitics/status/1223679932511006726;CNNPolitics;President Trump made 30 false claims on Davos trip, 44 total last week https://cnn.it/38YkelB;2020-02-01 18:50:05+00:00;73;124;;;
14;https://twitter.com/CNNPolitics/status/1223672126391099392;CNNPolitics;Trump administration reveals it's blocking dozens of emails about Ukraine aid freeze, including the President's role https://cnn.it/2u1L1yR;2020-02-01 18:19:04+00:00;898;1097;;;
15;https://twitter.com/CNNPolitics/status/1223662327590981633;CNNPolitics;Five takeaways from Democrats' 2020 fundraising https://cnn.it/2GGMs8m;2020-02-01 17:40:08+00:00;6;23;;;
16;https://twitter.com/CNNPolitics/status/1223654012387500038;CNNPolitics;With the impeachment trial, Joe Biden's political arc returns to the Senate https://cnn.it/38X7KdT;2020-02-01 17:07:05+00:00;9;26;;;
17;https://twitter.com/CNNPolitics/status/1223646959283638274;CNNPolitics;Virginia's long path to ratifying the Equal Rights Amendment https://cnn.it/37SovH2;2020-02-01 16:39:04+00:00;19;54;;;
18;https://twitter.com/CNNPolitics/status/1223639151993552897;CNNPolitics;"Jared Kushner says Trump critics like John Bolton and other former White House officials ""didn't have what it took"" https://cnn.it/2S7YCwq";2020-02-01 16:08:02+00:00;586;1266;;;
19;https://twitter.com/CNNPolitics/status/1223631864067514371;CNNPolitics;NEW: President Trump was involved in discussions on Ukraine aid as early as June, an Office of Management and Budget filing reveals https://cnn.it/36Ms6VR;2020-02-01 15:39:05+00:00;166;301;;;
20;https://twitter.com/CNNPolitics/status/1223624811957669888;CNNPolitics;Joe Biden burns through cash ahead of early 2020 contests https://cnn.it/31hbwMK;2020-02-01 15:11:03+00:00;10;45;;;
21;https://twitter.com/CNNPolitics/status/1223618014819553281;CNNPolitics;Here's what we've learned from President Trump's impeachment trial | Analysis https://cnn.it/36MkKBJ;2020-02-01 14:44:03+00:00;20;22;;;
22;https://twitter.com/CNNPolitics/status/1223610215490293766;CNNPolitics;"Elizabeth Warren's question may have been part of the reason Lisa Murkowski came to a ""no"" vote | Analysis https://cnn.it/2OjRL1N";2020-02-01 14:13:03+00:00;65;226;;;
23;https://twitter.com/CNNPolitics/status/1223601917852635137;CNNPolitics;As the Senate impeachment trial nears its end, Chief Justice John Roberts finally says he won't break ties https://cnn.it/31gTOJp;2020-02-01 13:40:05+00:00;27;57;;;
24;https://twitter.com/CNNPolitics/status/1223593377754689539;CNNPolitics;How Mitch McConnell pulled off a near-impossible impeachment feat | Analysis by CNN's Chris Cillizza https://cnn.it/31dHI3s;2020-02-01 13:06:09+00:00;30;72;;;
25;https://twitter.com/CNNPolitics/status/1223585061754351619;CNNPolitics;Vice President Mike Pence was confronted by an emergency room doctor about the Trump administration's recent changes to Medicare and Medicaid while at a campaign stop in Iowa https://cnn.it/2GLlNr6;2020-02-01 12:33:06+00:00;112;322;;;
26;https://twitter.com/CNNPolitics/status/1223577002676047873;CNNPolitics;The United States conducted a strike targeting Qassim Al-Raimi, the leader of al Qaeda in the Arabian Peninsula, a US official tells CNN https://cnn.it/2Uf4ExZ;2020-02-01 12:01:05+00:00;32;38;;;
27;https://twitter.com/CNNPolitics/status/1223568697358503936;CNNPolitics;The number of Iranian students turned back at US airports is growing. And universities are worried https://cnn.it/3b1MjKy;2020-02-01 11:28:04+00:00;55;79;;;
28;https://twitter.com/CNNPolitics/status/1223561143500857344;CNNPolitics;John Bolton defends Trump administration officials who testified in the House impeachment inquiry https://cnn.it/2u9qfx6;2020-02-01 10:58:03+00:00;45;111;;;
29;https://twitter.com/CNNPolitics/status/1223553354527387648;CNNPolitics;“Over and over, Trump has done things that it seems like only he could get away with.” | Analysis https://cnn.it/2S8qQah;2020-02-01 10:27:06+00:00;39;105;;;
30;https://twitter.com/CNNPolitics/status/1223545796991148033;CNNPolitics;Marie Yovanovitch, the former US ambassador to Ukraine at the center of impeachment drama, retires https://cnn.it/31glWML;2020-02-01 09:57:05+00:00;48;122;;;
31;https://twitter.com/CNNPolitics/status/1223537739380903936;CNNPolitics;Marco Rubio's mind-blowing explanation of his impeachment vote | Analysis by CNN’s Chris Cillizza https://cnn.it/3b1J31R;2020-02-01 09:25:03+00:00;14;35;;;
32;https://twitter.com/CNNPolitics/status/1223530197632372736;CNNPolitics;"CPAC organizer says Sen. Mitt Romney is ""formally NOT invited"" after he voted in support of calling impeachment witnesses https://cnn.it/2u9uSau";2020-02-01 08:55:05+00:00;43;129;;;
33;https://twitter.com/CNNPolitics/status/1223522387561537537;CNNPolitics;"House Speaker Nancy Pelosi after failed witness vote: Republican senators are ""accomplices to the President's cover-up"" https://cnn.it/2RQcs7P";2020-02-01 08:24:03+00:00;163;602;;;
34;https://twitter.com/CNNPolitics/status/1223514590824235008;CNNPolitics;The Senate has voted to block any witnesses from being called in President Trump's impeachment trial https://cnn.it/2uUNjj2;2020-02-01 07:53:04+00:00;20;56;;;
35;https://twitter.com/CNNPolitics/status/1223506540184907776;CNNPolitics;Fact check: President Trump made at least 27 false claims as the Senate debated his impeachment on Thursday https://cnn.it/2GLivEm;2020-02-01 07:21:05+00:00;63;119;;;
36;https://twitter.com/CNNPolitics/status/1223496223623131136;CNNPolitics;"Former White House chief of staff says if there are no witnesses in the impeachment trial ""it’s a job only half done"" https://cnn.it/2GMKlQg";2020-02-01 06:40:05+00:00;120;384;;;
37;https://twitter.com/CNNPolitics/status/1223488422087708672;CNNPolitics;"Taylor Swift calls Republican Sen. Marsha Blackburn ""Trump in a wig"" in a new documentary https://cnn.it/2S9lmvP";2020-02-01 06:09:05+00:00;169;1152;;;
38;https://twitter.com/CNNPolitics/status/1223480360262041602;CNNPolitics;Republicans prove they refuse to defy Trump under almost any circumstance | Analysis https://cnn.it/2UhaGhI;2020-02-01 05:37:03+00:00;43;137;;;
39;https://twitter.com/CNNPolitics/status/1223472313238278145;CNNPolitics;Stacey Abrams predicts she will one day be president https://cnn.it/2Sc5EQE;2020-02-01 05:05:05+00:00;47;448;;;
40;https://twitter.com/CNNPolitics/status/1223464266843545600;CNNPolitics;Alan Dershowitz distances himself from controversial impeachment argument he made on the Senate floor https://cnn.it/2uOWEZY;2020-02-01 04:33:06+00:00;32;33;;;
41;https://twitter.com/CNNPolitics/status/1223458209186402304;CNNPolitics;US farm bankruptcies jump 20% in 2019 despite President Trump's bailout https://cnn.it/2RLKgmf;2020-02-01 04:09:02+00:00;112;109;;;
42;https://twitter.com/CNNPolitics/status/1223454198706118657;CNNPolitics;President Trump loosens restrictions on the use of landmines in major reversal from the Obama administration https://cnn.it/2ubhcM1;2020-02-01 03:53:06+00:00;61;60;;;
43;https://twitter.com/CNNPolitics/status/1223449909531201537;CNNPolitics;Democratic presidential candidates will dash from the trial to the trail and back again https://cnn.it/398Lz4T;2020-02-01 03:36:03+00:00;5;23;;;
44;https://twitter.com/CNNPolitics/status/1223445893288005632;CNNPolitics;Day 10: Scenes from the Senate impeachment trial you couldn't see on TV https://cnn.it/31dgPwJ;2020-02-01 03:20:06+00:00;13;21;;;
45;https://twitter.com/CNNPolitics/status/1223441606193418240;CNNPolitics;Bernie Sanders spent about $50 million on his presidential campaign during the last three months of the year, burning through money faster than he raised it https://cnn.it/2ROh1PT;2020-02-01 03:03:04+00:00;22;51;;;
46;https://twitter.com/CNNPolitics/status/1223437075489443840;CNNPolitics;A Coast Guard officer accused of plotting an attack was sentenced to more than 13 years in prison https://cnn.it/2RLqK9s;2020-02-01 02:45:03+00:00;29;83;;;
47;https://twitter.com/CNNPolitics/status/1223434076809584640;CNNPolitics;"Elizabeth Warren's question may have been part of the reason Lisa Murkowski came to a ""no"" vote | Analysis https://cnn.it/2OiyAFB";2020-02-01 02:33:08+00:00;228;773;;;
48;https://twitter.com/CNNPolitics/status/1223429776209260547;CNNPolitics;As the Senate impeachment trial nears its end, Chief Justice John Roberts finally says he won't break ties https://cnn.it/31dPjz7;2020-02-01 02:16:03+00:00;20;79;;;
49;https://twitter.com/CNNPolitics/status/1223426011204931585;CNNPolitics;Elizabeth Warren has been working the phones to snatch up final Iowa endorsements while she's stuck in DC for the impeachment trial https://cnn.it/398DSM3;2020-02-01 02:01:05+00:00;17;65;;;
50;https://twitter.com/CNNPolitics/status/1223422726314086405;CNNPolitics;"Republican Sen. Lisa Murkowski declines to say whether she'll vote to acquit President Trump: ""I’ve had so much drama today, I’m just gonna chill” https://cnn.it/36P5cNw";2020-02-01 01:48:02+00:00;35;136;;;
51;https://twitter.com/CNNPolitics/status/1223418970033860613;CNNPolitics;"CPAC organizer says Sen. Mitt Romney is ""formally NOT invited"" after he voted in support of calling impeachment witnesses https://cnn.it/2RJJVka";2020-02-01 01:33:07+00:00;102;321;;;
52;https://twitter.com/CNNPolitics/status/1223414931892199424;CNNPolitics;Marco Rubio's mind-blowing explanation of his impeachment vote | Analysis by CNN’s Chris Cillizza https://cnn.it/37HQoBH;2020-02-01 01:17:04+00:00;30;78;;;
53;https://twitter.com/CNNPolitics/status/1223411910827290625;CNNPolitics;White House officials are not thrilled, but resigned that acquittal will happen after President Trump's State of the Union speech https://cnn.it/2S6t9uC;2020-02-01 01:05:04+00:00;22;60;;;
54;https://twitter.com/CNNPolitics/status/1223408639056191488;CNNPolitics;"House Speaker Nancy Pelosi after failed witness vote: Republican senators are ""accomplices to the President's cover-up"" https://cnn.it/2GJj55i";2020-02-01 00:52:04+00:00;241;763;;;
55;https://twitter.com/CNNPolitics/status/1223405636102299648;CNNPolitics;READ: Senate Majority Leader Mitch McConnell introduces resolution to dictate next steps of the impeachment trial https://cnn.it/3b1kYby;2020-02-01 00:40:08+00:00;9;21;;;
56;https://twitter.com/CNNPolitics/status/1223403618784686080;CNNPolitics;Senate Majority Leader Mitch McConnell releases resolution that lays out the impeachment trial end game https://cnn.it/2UgGvqW;2020-02-01 00:32:07+00:00;20;22;;;
57;https://twitter.com/CNNPolitics/status/1223399835899961344;CNNPolitics;Marie Yovanovitch, the former US ambassador to Ukraine at the center of impeachment drama, retires https://cnn.it/37YoXDC;2020-02-01 00:17:05+00:00;90;212;;;
