id;permalink;username;text;date;retweet;favorite;mentions;hashtag;geo
130;https://twitter.com/IndyLife/status/1222561277622530050;IndyLife;"""I regularly see interactions in which patients automatically assume their male nurse is their doctor and where female doctors are taken to be nurses...""";2020-01-29 16:44:57+00:00;1;0;;;
131;https://twitter.com/IndyLife/status/1222558734502842368;IndyLife;Alexis Ohanian says period after Serena Williams gave birth was ‘traumatising’;2020-01-29 16:34:51+00:00;0;0;;;
132;https://twitter.com/IndyLife/status/1222551064706052099;IndyLife;"What coronavirus quarantine will be like for Britons returning from Wuhan https://www.independent.co.uk/travel/news-and-advice/coronavirus-china-uk-quarantine-wuhan-flight-airport-isolation-military-a9307946.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580309688";2020-01-29 16:04:22+00:00;0;0;;;
133;https://twitter.com/IndyLife/status/1222542431985577986;IndyLife;"Northern Rail to be renationalised https://www.independent.co.uk/travel/news-and-advice/northern-rail-renationalised-train-delays-government-public-ownership-a9307956.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580307917";2020-01-29 15:30:04+00:00;0;0;;;
134;https://twitter.com/IndyLife/status/1222538838125486082;IndyLife;Airlines cancel flights to China;2020-01-29 15:15:47+00:00;1;0;;;
135;https://twitter.com/IndyLife/status/1222534799891542028;IndyLife;"Grandmother's lesson about 'true cost of smoking' goes viral https://www.independent.co.uk/life-style/grandmother-cigarettes-food-shop-smoking-viral-australia-judy-lawson-a9307846.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580304043";2020-01-29 14:59:44+00:00;0;0;;;
136;https://twitter.com/IndyLife/status/1222531064440201220;IndyLife;"Is this the most socially awkward airline seat ever? https://www.independent.co.uk/travel/news-and-advice/airline-seat-flex-lounge-heinkel-group-plane-flight-crystal-cabin-award-a9307591.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580297805";2020-01-29 14:44:53+00:00;0;0;;;
137;https://twitter.com/IndyLife/status/1222527325453062145;IndyLife;James Corden thanks BTS fans for donating thousands towards children’s charity;2020-01-29 14:30:02+00:00;14;42;;;
138;https://twitter.com/IndyLife/status/1222522162168369154;IndyLife;Hundreds of Britons evacuated from Wuhan to be quarantined for two weeks over coronavirus fears;2020-01-29 14:09:31+00:00;0;0;;;
139;https://twitter.com/IndyLife/status/1222517722115985409;IndyLife;Sex Education star says she thought masturbation 'was only a boy thing';2020-01-29 13:51:52+00:00;0;0;;;
140;https://twitter.com/IndyLife/status/1222513818024206336;IndyLife;What travellers need to know about the coronavirus outbreak in China;2020-01-29 13:36:22+00:00;0;0;;;
141;https://twitter.com/IndyLife/status/1222506255635439618;IndyLife;Coronavirus could cause problems for iPhone users, Apple warns;2020-01-29 13:06:19+00:00;0;0;;;
142;https://twitter.com/IndyLife/status/1222501558346231811;IndyLife;33 is the point in life at which we are most motivated and determined to achieve, says the study;2020-01-29 12:47:39+00:00;1;2;;;
143;https://twitter.com/IndyLife/status/1222496947547840512;IndyLife;Best-dressed celebrities at the NTAs, from Holly Willoughby to Laura Whitmore;2020-01-29 12:29:19+00:00;0;0;;;
144;https://twitter.com/IndyLife/status/1222489341374750721;IndyLife;James Corden thanks BTS fans for donating thousands towards children’s charity;2020-01-29 11:59:06+00:00;1672;4667;;;
145;https://twitter.com/IndyLife/status/1222485526122573824;IndyLife;"Coronavirus could cause problems for iPhone users, Apple warns https://www.independent.co.uk/life-style/gadgets-and-tech/news/coronavirus-iphone-apple-china-tim-cook-results-2020-a9307421.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580295700";2020-01-29 11:43:56+00:00;0;0;;;
146;https://twitter.com/IndyLife/status/1222476608243630080;IndyLife;Why it's not worth paying for an upgrade on a long-haul flight;2020-01-29 11:08:30+00:00;0;0;;;
147;https://twitter.com/IndyLife/status/1222467890970079233;IndyLife;Alexis Ohanian says period after Serena Williams gave birth was ‘traumatising’;2020-01-29 10:33:52+00:00;0;0;;;
148;https://twitter.com/IndyLife/status/1222467059407298560;IndyLife;"What travellers need to know about the coronavirus outbreak in China https://www.independent.co.uk/travel/news-and-advice/coronavirus-china-travel-advice-safe-british-airways-ba-flight-beijing-foreign-office-a9307381.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580292685";2020-01-29 10:30:33+00:00;0;0;;;
149;https://twitter.com/IndyLife/status/1222463310156779520;IndyLife;15 of Lil Nas X's best ever fashion moments;2020-01-29 10:15:40+00:00;0;0;;;
150;https://twitter.com/IndyLife/status/1222458304603074561;IndyLife;"Best-dressed celebrities at the NTAs, from Holly Willoughby to Laura Whitmore https://www.independent.co.uk/life-style/fashion/national-television-awards-2020-best-dressed-ntas-laura-whitmore-holly-willoughby-a9307291.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580289012";2020-01-29 09:55:46+00:00;0;0;;;
151;https://twitter.com/IndyLife/status/1222454127218827264;IndyLife;Miley Cyrus and Liam Hemsworth finalise divorce;2020-01-29 09:39:10+00:00;0;0;;;
152;https://twitter.com/IndyLife/status/1222450810270908416;IndyLife;Miley Cyrus and Liam Hemsworth finalise divorce https://www.independent.co.uk/life-style/love-sex/miley-cyrus-liam-hemsworth-divorce-separation-marriage-cody-simpson-a9307256.html;2020-01-29 09:25:59+00:00;0;0;;;
153;https://twitter.com/IndyLife/status/1222450499867291648;IndyLife;15 of Lil Nas X's best ever fashion moments https://www.independent.co.uk/life-style/fashion/lil-nas-x-best-fashion-moments-outfits-grammys-2020-cowboy-suit-a9307341.html;2020-01-29 09:24:45+00:00;0;0;;;
154;https://twitter.com/IndyLife/status/1222441947157225472;IndyLife;British Airways suspends all flights to China amid coronavirus outbreak;2020-01-29 08:50:46+00:00;0;0;;;
155;https://twitter.com/IndyLife/status/1222432995082108928;IndyLife;"British Airways suspends all flights to China amid coronavirus outbreak https://www.independent.co.uk/travel/news-and-advice/coronavirus-china-british-airways-flights-suspended-death-toll-wuhan-a9307246.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580285488";2020-01-29 08:15:12+00:00;0;0;;;
156;https://twitter.com/IndyLife/status/1222412323274612736;IndyLife;Drinking alcohol during pregnancy can affect birth weight and cognitive function, study finds;2020-01-29 06:53:03+00:00;3;5;;;
157;https://twitter.com/IndyLife/status/1222405971680681985;IndyLife;Barbie manufacturer launches new dolls with no hair and vitiligo;2020-01-29 06:27:49+00:00;0;0;;;
158;https://twitter.com/IndyLife/status/1222402022470836224;IndyLife;Rapper TI apologises to daughters in wake of Kobe Bryant's death;2020-01-29 06:12:07+00:00;0;0;;;
159;https://twitter.com/IndyLife/status/1222398271722852352;IndyLife;Black, Asian and minority ethnic people less likely to be physically active due to ‘deep-rooted inequalities’;2020-01-29 05:57:13+00:00;0;0;;;
160;https://twitter.com/IndyLife/status/1222392439551467520;IndyLife;'I felt very upset that someone would use their religion against me', says Finn;2020-01-29 05:34:03+00:00;0;0;;;
161;https://twitter.com/IndyLife/status/1222361215491592192;IndyLife;James Corden explains why he called out Bill Maher for fat-shaming;2020-01-29 03:29:58+00:00;0;0;;;
162;https://twitter.com/IndyLife/status/1222334689597325312;IndyLife;Government promises £500m fund to reverse Beeching rail cuts;2020-01-29 01:44:34+00:00;0;0;;;
163;https://twitter.com/IndyLife/status/1222314397865070593;IndyLife;Foreign Office puts mainland China on no-go list over coronavirus outbreak;2020-01-29 00:23:56+00:00;0;0;;;
164;https://twitter.com/IndyLife/status/1222286083985154048;IndyLife;Rapper TI apologises to daughters in wake of Kobe Bryant's death;2020-01-28 22:31:26+00:00;0;0;;;
165;https://twitter.com/IndyLife/status/1222282172989607936;IndyLife;#Girldad trends with people sharing personal stories after touching tribute to Kobe Bryant and his daughter;2020-01-28 22:15:53+00:00;0;2;;#Girldad;
166;https://twitter.com/IndyLife/status/1222276906021740545;IndyLife;"Foreign Office puts mainland China on no-go list over coronavirus outbreak https://www.independent.co.uk/travel/news-and-advice/coronavirus-outbreak-uk-china-virus-travel-warning-advice-china-foreign-office-wuhan-a9306961.html?utm_term=Autofeed&amp;utm_medium=Social&amp;utm_source=Twitter#Echobox=1580248445";2020-01-28 21:54:57+00:00;0;0;;;
167;https://twitter.com/IndyLife/status/1222257426126249984;IndyLife;Dua Lipa's fans defend her after backlash over strip club visit;2020-01-28 20:37:33+00:00;0;0;;;
168;https://twitter.com/IndyLife/status/1222252237281529857;IndyLife;Zoe Ball spent two years 'in shock' following death of boyfriend Billy Yates;2020-01-28 20:16:56+00:00;0;0;;;
169;https://twitter.com/IndyLife/status/1222245013163249666;IndyLife;Electric scooters could soon be road-legal in UK for first time;2020-01-28 19:48:14+00:00;0;0;;;
170;https://twitter.com/IndyLife/status/1222238827189874689;IndyLife;Hotel offers free stays for couples who get pregnant on Valentine’s Day;2020-01-28 19:23:39+00:00;0;0;;;
171;https://twitter.com/IndyLife/status/1222234023424069634;IndyLife;Women fight to be included in ‘discriminatory’ male-only Scottish festival;2020-01-28 19:04:33+00:00;0;0;;;
172;https://twitter.com/IndyLife/status/1222228020251054082;IndyLife;Nasa to add ‘hotel’ capsule to International Space Station;2020-01-28 18:40:42+00:00;1;0;;;
173;https://twitter.com/IndyLife/status/1222223677519028225;IndyLife;Daniel Kaluuya says he is bored of talking about race;2020-01-28 18:23:27+00:00;0;0;;;
174;https://twitter.com/IndyLife/status/1222219735435300864;IndyLife;What I've learned so far from going vegan #20Pledges;2020-01-28 18:07:47+00:00;0;0;;#20Pledges;
